book_key,title,author,pages,average_rating,published_date
1652621,Beyond the Edge (Knight #3),Mari Brown,,4.0,
12443,The Literacy Leader's Toolkit: Raising Standards Across the Curriculum 11-19,Graham Tyrer,248.0,4.0,2013.0
1544103,A Shackleford Victory (The Dartmouth Diaries #6),Beverley Watts,259.0,4.79166666666667,
1380145,Jenteloven,Ulrikke Falch,191.0,4.0,
509710,The Days When Birds Come Back,Deborah  Reed,272.0,5.0,2018.0
1772299,A Search Past Silence: The Literacy of Young Black Men (Language and Literacy Series),David E. Kirkland,208.0,5.0,2013.0
829412,Witness: Part 2,Whittaker Chambers,,5.0,
165188,Batgirl (2016-2020) #3,Hope Larson,24.0,4.0,
388949,A Piano In The Pyrenees: The Ups and Downs of an Englishman in the French Mountains,Tony Hawks,324.0,4.6,2006.0
2402387,House on Fire,Bonnie Kistler,403.0,3.43243243243243,2019.0
945872,The Art of Losing: A Novella,Ruby Lang,156.0,4.0,
1798551,Pond,Claire-Louise Bennett,176.0,3.70588235294118,2015.0
870897,Nadchodzi nic,Rafał Jakub Pastwa,202.0,3.0,
1131899,بازیگر زندگی باشیم نه بازیچه‌ی آن,سعید گل محمدی,,2.0,
656891,The Twits: A Play,David Wood,76.0,4.38297872340426,2000.0
2149556,"Big-Top Bonanza (Phineas and Ferb Novelizations, #5)",N.B. Grace,109.0,4.0,2011.0
2592323,Secrets of Syn: Volume I,Sheri Breault Kreitner,234.0,2.0,
711992,مضاد حيوي لليأس: قصص نجاح سعودية,عبدالله المغلوث,144.0,3.63157894736842,2011.0
838176,Margaret Beaufort: Mother of the Tudor Dynasty,Elizabeth Norton,261.0,3.0,2010.0
1862479,Don't Believe It,Charlie Donlea,,4.0,2018.0
843777,"Domani, l'arcobaleno",Noriko Kihara,176.0,4.0,2021.0
2538650,Black Powerful: Black Voices on Origin and Selfhood,Natasha Marin,367.0,4.0,
380756,Organization is a Learnable Skill: A Memoir of How I Transformed My Life and Reclaimed My Home in 365 Days,Lisa Woodruff,240.0,5.0,
677864,"Absolution (Children's House, #3)",Yrsa Sigurdardottir,408.0,4.5,2016.0
185705,Jambula Tree and other stories: The Caine Prize for African Writing 8th Annual Collection (Caine Prize for African Writing series),The Caine Prize for African Writing,214.0,5.0,2008.0
1828888,Hrana za piliće,Minette Walters,107.0,2.0,2006.0
2533587,"This Vicious Grace: Die Verbannten (The Last Finestra, #2)",Emily Thiede,497.0,4.0,2023.0
1074064,Sacred Wisdom: Dhammapada: The Essential Teachings of the Buddha,Anonymous,244.0,4.66666666666667,-400.0
839283,"Jerusalem: Kesucian, Konflik, dan Pengadilan Akhir",Trias Kuncahyono,315.0,3.5,2008.0
335678,Voices of the Fatherless : Letters From Incarcerated Dads Aimed At Breaking The Prison Pipeline,Percy Kennedy Jr,141.0,5.0,
1820251,Pavogtas lietus,Alicia Gutje,288.0,4.0,2019.0
1522510,The Universe Unraveling: American Foreign Policy in Cold War Laos,Seth Jacobs,328.0,5.0,2012.0
2527626,Intermezzo,Sally Rooney,467.0,5.0,2024.0
1698292,"Left For Dead (Ali Reynolds, #7)",J.A. Jance,304.0,3.42857142857143,2012.0
2444405,Cartas a un joven poeta,Rainer Maria Rilke,104.0,4.42622950819672,1929.0
1657307,"The Rose Metal Press Field Guide to Writing Flash Fiction: Tips from Editors, Teachers, and Writers in the Field",Tara Lynn Masih,208.0,4.8,2009.0
1788565,Love in Small Letters : A Novel,Francesc Miralles,292.0,3.83333333333333,2006.0
501367,Planting the Dry Shade Garden: The Best Plants for the Toughest Spot in Your Garden,Graham Rice,192.0,5.0,2011.0
2590148,"Kissing Christmas Goodbye (Agatha Raisin, #18)",M.C. Beaton,247.0,4.5,2007.0
33265,"Pretty Guardian Sailor Moon. Eternal Edition, Vol. 1",Naoko Takeuchi,289.0,4.75,2013.0
1198056,"Target Utopia (Dreamland, #16)",Dale Brown,517.0,4.33333333333333,2015.0
729178,How to become a Big Four management consultant (and whether you should even want to),Benjamin Monk,103.0,4.0,2013.0
2553058,"Light Years Away (Mated to the Captain, #1)",Christine  Wright,170.0,4.0,2015.0
357255,"Faraj (Eleven Wings, #5)",Brittni Chenelle,89.0,3.0,2021.0
1034040,El príncipe de Manhattan,Lorena Valois,243.0,4.0,
264656,The Westmorelands Collection Volume 1: Books 1-4,Brenda Jackson,527.0,4.66666666666667,2017.0
1088264,Eaarth: Making a Life on a Tough New Planet,Bill McKibben,272.0,5.0,2010.0
1521741,Crying Freeman: Portrait of a Killer v. 2,Kazuo Koike,,3.0,1989.0
1420243,"Claymore, Vol. 15: Genesis of War (Claymore, #15)",Norihiro Yagi,197.0,4.72727272727273,2008.0
1869225,The Complete Book of Hot & Spicy Asian Cooking,Vicki Liley,240.0,4.0,1900.0
1831908,Hot Shots,Kevin Meredith,220.0,4.0,2008.0
441768,Alle mot alle,Agnes Ravatn,300.0,5.0,2023.0
330626,True Adventure Stories: Daring Exploits of the World's Greatest Adventurers,Paul Dowswell,429.0,5.0,2003.0
1732936,Shostakovich Reconsidered,Allan B. Ho,792.0,3.0,1998.0
1606314,Rockeros celestes,Darío Oses,114.0,3.5,1992.0
1635491,Wuthering Heights,Emily Brontë,337.0,4.09090909090909,1847.0
1743938,A Relíquia,Eça de Queirós,256.0,3.0,1887.0
2430868,Plantifully Lean,Kiki  Nelson,229.0,5.0,
846417,WHEN YOU FIND OUT WORLD AGA,Kelly Oxford,320.0,3.8,2016.0
304227,"Polostan (Bomb Light, #1)",Neal Stephenson,303.0,3.79411764705882,2024.0
2403805,How to Win Friends and Influence People,Dale Carnegie,250.0,4.275,1936.0
2050993,Wordwatching: How to Break into the Dictionary,Alex Horne,288.0,4.0,2010.0
77797,"Tempest in a Teapot (Tales from Grace Chapel Inn, #17)",Judy Baer,241.0,4.0,2005.0
887192,Change: Realizing Your Greatest Potential,Ilchi Lee,228.0,5.0,2013.0
253685,"Cadê Você, Bernadette?",Maria Semple,376.0,3.57142857142857,2012.0
1097025,Archie and Me Vol. 1 (Archie Comics Presents),Archie Superstars,224.0,3.0,
461110,The Wind of Change,Harold Klemp,229.0,4.5,1980.0
725418,Sangue cattivo: Anatomia di una punizione,Beatrice Galluzzi,228.0,3.25,
2582337,Mulher com Brânquias,Patrícia Baikal,186.0,5.0,2017.0
734807,The Secret Heritage (Pete Zende #2),Joy Ohagwu,160.0,3.5,
115308,"Tapak Budha, Buku 1 - 43",Tony Wong,,5.0,
526714,"My Magic Square (The Lochmoor Glen Series, #2)",Arianna Snow,202.0,4.0,2006.0
2108643,Una nueva guía para manejar sus emociones,Francesc Sorribes; Leonor Lega,147.0,5.0,
1261232,El llano en llamas / Pedro Páramo / El gallo de oro,Juan Rulfo,518.0,4.55555555555556,1958.0
351663,Spánek miminek,Anna Ružičková,223.0,4.0,
2055691,Climate Change for Kids,Ken Ham,80.0,5.0,
104794,Ich war jung und hatte das Geld: Meine liebsten Jugendkulturen aus den wilden Neunzigern (German Edition),Sebastian Lehmann,194.0,5.0,
67791,سديم الإنتظار,Various,95.0,5.0,2006.0
629856,Mrs Pargeter's Principle (Mrs Pargeter #7),Simon Brett,244.0,4.72727272727273,2015.0
532979,The Garrick Year,Margaret Drabble,221.0,3.2,1964.0
1355994,L'Envol vers soi (French Edition),Lena Favre,563.0,5.0,
817145,Beyond the Pale: The Jewish Encounter with Late Imperial Russia (Studies on the History of Society and Culture),Benjamin Nathans,448.0,4.0,2002.0
2534428,Neitsytkruunu,Kristiina Vuori,397.0,2.0,
2000522,Think on These Things,J. Krishnamurti,274.0,4.85714285714286,1964.0
1257322,"The Dragon Diary (The Dragonology Chronicles, #2)",Dugald A. Steer,0.0,5.0,2008.0
1340612,La Colonie: Marivaux (French Edition),Pierre de Marivaux,48.0,1.0,
1330390,FAITH LOST (Shepherd & Associates Book 2),Judith Erwin,372.0,5.0,
150147,ABC: A Family Alphabet Book,Bobbie Combs,32.0,4.0,2001.0
93268,Rękopis znaleziony w Saragossie,Jan Potocki,640.0,3.66666666666667,1794.0
1186070,The Story of a Marriage,Andrew Sean Greer,212.0,4.27272727272727,2008.0
2467150,Plant Partners: Science-Based Companion Planting Strategies for the Vegetable Garden,Jessica Walliser,216.0,5.0,
1023880,War Machine #4,Greg Pak,24.0,3.0,
926861,É Fácil Matar,Agatha Christie,240.0,4.0,1939.0
902618,An Enchantment of Ravens,Margaret  Rogerson,290.0,3.75,2017.0
1067424,Asphaltroulette,Jürgen Banscherus,135.0,1.5,1991.0
1500257,"Darkness Within (Shadow Play, #4)",Lizzie Vega,289.0,5.0,
1777015,The Man Who Sold America: Trump and the Unraveling of the American Story,Joy-Ann Reid,,4.25,2019.0
763504,Сім чоловіків Евелін Г’юґо,Taylor Jenkins Reid,544.0,4.5,2017.0
1360552,The Dragon and the George,Gordon R. Dickson,279.0,3.0,1976.0
1570546,"Blue is the Color (Blue is the Color, #1-4)",Julia  Wolf,1313.0,4.5,2020.0
2332107,Queen of the Shifters,Stella Dawn,288.0,5.0,
243927,"The World According to Clarkson (World According to Clarkson, #1)",Jeremy Clarkson,327.0,3.84883720930233,2004.0
1938803,Batman: Europa #4,Matteo Casali,36.0,4.0,
1527366,Kristallblau (Fairies #1),Stefanie Diem,450.0,5.0,
1472098,"Fermented Vegetables: Creative Recipes for Fermenting 64 Vegetables & Herbs in Krauts, Kimchis, Brined Pickles, Chutneys, Relishes & Pastes",Kirsten K. Shockey,957.0,4.375,2014.0
206159,"Working Stiff: Two Years, 262 Bodies, and the Making of a Medical Examiner",Judy Melinek,273.0,4.40350877192982,2014.0
155353,This Old Dump: Renovate Without Decking Your Mate,Laura Jensen Walker,156.0,2.0,2004.0
764887,Bathhouse Confessions 2,Nathan Bay,108.0,4.5,2019.0
923569,Sherlock Holmes Series 5: The Adventure of the Blue Carbuncle - The Adventure of the Dying Detective,Arthur Conan Doyle,196.0,3.0,2008.0
1721495,Joulu unelmien kartanohotellissa,Jenny Colgan,370.0,3.66666666666667,2020.0
2339622,"Thorn War (Prisoners of the Fae, #3)",Phoebe May Wilde,193.0,3.0,
489713,The Reactive,Masande Ntshanga,208.0,3.5,2014.0
1152540,Daniel (Reformed Expository Commentary),Iain M. Duguid,256.0,4.66666666666667,2008.0
316928,Batman: Hush Unwrapped,Jeph Loeb,320.0,4.5,2005.0
1268616,The Man in My Basement,Walter Mosley,272.0,3.91666666666667,2004.0
1738938,"Soins infirmiers en médecine et chirurgie 3: Fonctions digestive, métabolique et endocrinienne",Brenda Bare,0.0,5.0,
2189616,Memorias póstumas de Blas Cubas,Machado de Assis,264.0,3.0,1881.0
900838,Lotus,Jennifer Hartmann,352.0,4.25641025641026,2021.0
2423153,¡Porque lo mando yo! (Because I Say So!),James Keith Roosevelt,256.0,2.0,
1149073,The China Reader: The Reform Era,Orville Schell,576.0,3.0,1998.0
624586,The Library: A Fragile History,Andrew Pettegree,518.0,4.0,2021.0
913589,A Beast the Color of Winter: The Mountain Goat Observed,Douglas H. Chadwick,224.0,4.0,1983.0
2152390,Flower Coloring Book - Color Me Floral,June & Lucy,64.0,4.0,
2475936,Dakota North: Design for Dying,Martha Thomases,180.0,4.0,2018.0
357459,Mother,Kathleen Thompson Norris,78.0,2.0,1911.0
33890,சுஜாதாவின் தேர்ந்தெடுத்த சிறுகதைகள்: சுஜாதாவின் சிறுகதைகள் (Sujatha Stories Book 1) (Tamil Edition),Sujatha,110.0,4.0,
977258,The Boss Lady,Lolah Lace,179.0,4.0,2014.0
1177965,"Macska a galambok között (Hercule Poirot, #36)",Agatha Christie,278.0,3.0,1959.0
53244,When We Have Wings,Claire  Corbett,672.0,4.5,2011.0
1490173,Writhing 101,Ibi,580.0,5.0,
957843,"The Lost Café Schindler: One Family, Two Wars, and the Search for Truth",Meriel Schindler,432.0,4.33333333333333,2021.0
258727,An Archdemon's Dilemma: How to Love Your Elf Bride: Volume 7,Fuminori Teshima,198.0,5.0,2018.0
1468770,Écoute Ma Voix,Various,212.0,5.0,2006.0
805767,Chemijos pamokos,Bonnie Garmus,416.0,4.46,2022.0
1153658,"The Hangman's Daughter (The Hangman's Daughter, #1)",Oliver Pötzsch,448.0,3.80046403712297,2008.0
1747045,Carnal Intentions (Lost Shifters #4),Stephani Hecht,134.0,4.33333333333333,2010.0
2416176,Highland Warlord (The King's Outlaws #1),Amy Jarecki,272.0,4.0,2020.0
1945194,"A Christmas Odyssey (Christmas Stories, #8)",Anne Perry,160.0,1.0,2010.0
2588973,Who Loves You Best,Tess Stimson,370.0,4.0,2009.0
1909529,The Queen of the Faire (Faire Folk Saga #7),Gillian Summers,386.0,3.0,2014.0
177918,Capture the Colors (Queer Novellas #1),Elena Berrino,121.0,4.0,2023.0
1236571,Whisky Galore,Compton Mackenzie,306.0,3.5,1947.0
2554631,Unlearning Church,Mike Slaughter,129.0,5.0,2001.0
681630,Arriving Late: The Lived Experience of Women Receiving a Late Autism Diagnosis,Jodi Lamanna,189.0,4.33333333333333,
575234,The Lucifer Effect: Understanding How Good People Turn Evil,Philip G. Zimbardo,551.0,3.875,2007.0
317073,The Illusions,Liz Hyder,400.0,4.18181818181818,2023.0
899774,"Het schot dat niemand raakte (Thursday Murder Club, #3)",Richard Osman,431.0,3.8125,2022.0
1144027,"Nadzieja królowej (Star Wars: Trylogia Padmé, #2)",E.K. Johnston,288.0,4.0,2022.0
255371,Personal Finance,George Callaghan,472.0,4.0,2008.0
977856,Rebel Squad (Pixie Rebels Book 2),Martha Carr,226.0,5.0,
391496,"Deep in My Soul (Soulmates, #2)",Aja,164.0,4.33333333333333,2020.0
1736225,Момиче A,Abigail Dean,416.0,4.0,2021.0
249245,"A Magnificent Catastrophe: The Tumultuous Election of 1800, America's First Presidential Campaign",Edward J. Larson,352.0,5.0,2007.0
869093,The Things That Keep Us Here,Carla Buckley,480.0,4.16129032258065,2010.0
1586881,If Any Gods Lived,Michael J.  Wilson,102.0,5.0,
98967,The Magic of the Season (Christmas in Silver Falls #2),Tammy L. Grace,122.0,4.5,
746679,"Френски уроци: Приключения с нож, вилица и тирбушон",Peter Mayle,230.0,5.0,2001.0
2092088,Cartea secretă a Fridei Kahlo,Francisco Haghenbeck,255.0,4.66666666666667,
41801,Bought And Paid For (Part Three),Paige North,43.0,5.0,
2463361,Irresistible error,Melissa Ibarra,560.0,4.37142857142857,
326862,Beloved Economies: Transforming How We Work,Jess Rimington,361.0,5.0,
2031912,Runot: 1973-2004,Sirkka Turkka,821.0,3.0,2005.0
163231,This Game of Ghosts,Joe Simpson,481.0,4.0,1993.0
2402272,20 Cerita Detektif Diambil dari Majalah Bobo 2: Coretan Berharga,Widya Suwarna,136.0,3.5,2017.0
1667650,O Meu Programa de Governo,José Gomes  Ferreira,477.0,3.33333333333333,2013.0
1215295,C. S. Lewis & The Catholic Church,Joseph Pearce,282.0,5.0,2003.0
1904237,Liang and the Magic Paintbrush (Reading Rainbow Books),Demi,32.0,4.5,1980.0
623163,"The Family Upstairs (The Family Upstairs, #1)",Lisa Jewell,384.0,4.19480519480519,2019.0
1317539,"The Forever King (Forever King, #1)",Molly Cochran,368.0,5.0,1992.0
693804,"No Humans Involved (Women of the Otherworld, #7)",Kelley Armstrong,505.0,4.34049079754601,2007.0
1443884,Windows on the World,Frédéric Beigbeder,320.0,4.0,2005.0
1362748,"Obsessão do Mafioso (Império Salvatore, #4)",Brenda Ripardo,423.0,5.0,
2603106,Angel Valley,Peggy Darty,258.0,4.0,1995.0
2281800,"Wie man ein Imperium regiert und damit durchkommt (Die Belagerung, #2)",K.J. Parker,400.0,5.0,2020.0
951867,A Distant Center,Ha Jin,80.0,5.0,2018.0
1012361,Avengers: X-Sanction n. 2,Jeph Loeb,48.0,3.5,2012.0
2007730,Balls: The Complete Players Collection,Teagan Kade,1043.0,5.0,
2001457,Blood Fall (The New Ancients #2),Crista Crown,189.0,5.0,
616183,Unless,Carol Shields,352.0,3.25,2002.0
570157,Mistletoe at Midnight (His for the Holidays),L.B. Gregg,77.0,4.0,2010.0
2529397,Aan de oever van de Piedra huilde ik,Paulo Coelho,174.0,4.0,1994.0
2078255,Death in the Castle,Pearl S. Buck,240.0,5.0,1956.0
2370515,In the Lives of Puppets,T.J.  Klune,436.0,4.25,2023.0
699478,Beowulf,Unknown,227.0,3.53846153846154,1000.0
1986059,Pankyland 3: Be Little World,John  Hope,100.0,5.0,
1594313,"Код зламано, або Наука про те, що змушує купувати",Phil Barden,304.0,3.66666666666667,2013.0
1802359,EMP (The Districts #1),Orion Enzo Gaudio,190.0,3.75,2014.0
2471897,Santa,Federico Gamboa,327.0,1.0,1903.0
522952,Harlequin Presents - August 2020 - Box Set 1 of 2,Sharon Kendrick,628.0,4.0,
1653564,Die Ahnen von Avalon,Diana L. Paxson,607.0,3.0,2004.0
171417,Disney's The Little Mermaid,Walt Disney Company,24.0,4.51376146788991,1989.0
1747013,L'intesa con il cane - I segnali calmanti 25 anni dopo,Turid Rugaas,127.0,4.0,2005.0
795051,"Harder (Caroline & West, #2)",Robin York,352.0,4.11111111111111,2014.0
1042500,Kennedys Hjarna / Mozg Kennedi (In Russian),Henning Mankell,464.0,3.0,2005.0
944253,Journey of Soul (Mahanta Transcripts),Harold Klemp,313.0,5.0,1988.0
844247,Killing Giants (The Legacy Chronicles #6),Pittacus Lore,100.0,3.2,2019.0
133787,Viagem ao Centro da Terra,Jules Verne,304.0,5.0,1864.0
153706,The Mill on the Floss,George Eliot,560.0,3.5,1860.0
2505180,Искусство жить просто,Доминик Лоро,228.0,3.5,2008.0
98516,"Almas mortales (Un amor oscuro y peligroso, #1)",Molly Night,622.0,3.16666666666667,
1212661,"How to Talk to a Goddess (The Thinking Woman's Guide to Real Magic, #2)",Emily Croy Barker,19.0,3.66666666666667,2021.0
1142439,The Complete Idiot's Guide to Creating a Social Network,Angela Crocker,500.0,4.0,2011.0
2131076,O Caçador de Pipas,Khaled Hosseini,350.0,4.5,2003.0
2188196,The Good Killer,Harry Dolan,339.0,3.36363636363636,2020.0
374388,The War of the Realms: Journey Into Mystery,Clint McElroy,112.0,3.5,2019.0
2191543,Dead Souls (Dover Thrift Editions: Classic Novels),Nikolai Gogol,292.0,4.0,1842.0
1097284,Balada o drevesu,Mateja Gomboc,238.0,2.66666666666667,
2048349,Papiro,Sante Bandirali,152.0,4.0,
1280567,Loss of Reason (State of Reason #1),Miles A. Maxwell,223.0,3.6,2015.0
1656001,New And Collected Poems: A Poetry Collection (Harvest Book),Richard Wilbur,416.0,3.5,1988.0
2533019,Quinceanera,Ana Consuelo Matiella,0.0,3.0,1989.0
2024805,billionaires tainted love,ishiHAHA,45.0,5.0,
2401861,Secrets of A Hustler 2 (THE FINALE),Phoenixx Rose,162.0,3.0,
1460894,Why Does Everything Have to Be About Race?: 25 Arguments That Won't Go Away,Keith Boykin,247.0,4.0,
1012961,Писма до Луиз Коле,Gustave Flaubert,184.0,5.0,1976.0
1842009,The Blood Eagle,A.L. Hatcher,214.0,4.0,
973110,Dear Lover,Yvonne Rainey,407.0,1.0,2001.0
243333,De vertellingen van Duizend-en-één-nacht 3 (De vertellingen van Duizend-en-één nacht) (Dutch Edition),Henri Borel,116.0,2.0,
202630,Den tålmodige investor,Helge Larsen,150.0,2.66666666666667,
2396227,Women Who Kill (Anna Scavolini #4),M.R. Mackenzie,428.0,4.75,2023.0
1628961,Never on a Sundae,Wendy Markham,240.0,3.0,2004.0
1078496,Krtko a leto,Zdeněk Miler,12.0,5.0,2006.0
1008517,Cupcakes,Sara Winlet,49.0,4.0,2012.0
2209,What We Must Know about Communism,Harry Allen Overstreet,1.0,4.0,1958.0
1258239,ديوان جناح جبريل,Muhammad Iqbal,382.0,5.0,1993.0
2251168,The Gingerbread Man,Susan E. Page,31.0,4.0,
847344,"Most Truly (Love at Pemberley, #1)",Reina M. Williams,85.0,3.5,2013.0
2448358,"An Autumn Dream (Silver Moon Saga, #1.5)",Melissa Giorgio,144.0,5.0,2013.0
1908731,Naughty Neighbors,Amanda Martinez,27.0,3.0,
1316827,La rivincita di Yáñez,Emilio Salgari,248.0,4.33333333333333,1913.0
152346,Selling Is An Away Game: Close Business And Compete In A Complex World,Lance Tyson,155.0,5.0,
474728,Antología poética,Luis de Góngora y Argote,720.0,1.0,1983.0
916881,Haganai: I Don't Have Many Friends Vol.1,Itachi,192.0,4.44444444444444,2009.0
367943,The Last Sunset in the West: Britain’s Vanishing West Coast Orcas,Natalie  Sanders,254.0,3.8,2023.0
436540,Lucky Ducklings,Eva Moore,32.0,4.33333333333333,2013.0
2191689,The World According to Mimi Smartypants,Mimi Smartypants,256.0,5.0,2004.0
954833,Leaving Egypt: Finding God in the Wilderness Places,Chuck DeGroat,258.0,4.0,2011.0
71733,Jake Bakes Cakes. A Silly Rhyming Children's Picture Book,Gerald Hawksley,38.0,4.8,2011.0
1781960,"An Angel Came to Nazareth (Templar, TEMP)",Maggie Kneen,24.0,4.0,2005.0
2556623,Gavin Henson: my Grand Slam year,Gavin Henson,320.0,4.0,2005.0
1169166,Greek Island Friendships,Ian Wilfred,316.0,4.0,
1189500,Tracht macht Politik,Elsbeth Wallnöfer,231.0,4.0,
635056,The Last List of Mabel Beaumont,Laura   Pearson,312.0,4.0,2023.0
809494,"A Class Reunited (A Matter of Class, #5)",Susie Murphy,635.0,4.56818181818182,2022.0
154480,Ihr einziges Kind,Barbara Wendelken,480.0,4.0,2016.0
1811287,Don't Believe a Word: The Surprising Truth About Language,David Shariatmadari,327.0,4.0,2019.0
1755023,Autobiography of the Lower East Side,Rashidah Ismaili,238.0,4.5,2014.0
1246829,Love Triangle: Three Sides To The Story,Brenda Barrett,75.0,3.8,2011.0
2261194,Weil mein Herz sich nach dir sehnt: Ein Neuseeland-Roman (German Edition),Kate Dakota,345.0,5.0,
15462,One by One Free Preview,Ruth Ware,0.0,3.63636363636364,
89507,Growing Up Again,Catriona McCloud,336.0,4.0,2007.0
1752820,The Unbeatable Squirrel Girl (2015a) #3,Ryan North,25.0,4.2,2015.0
798221,"W.I.T.C.H. Band 2 (W.I.T.C.H., #2)",Francesco Artibani,380.0,4.0,2016.0
2441211,"Departed Whispers (Twisted Legends Collection, #3)",J.    Rose,420.0,4.5,2022.0
2180195,Adam Effect (SpicyRomance DriEditore) (Italian Edition),Jessica Imhof,303.0,4.0,
68738,Thammi's Gift,Himani Dalmia,42.0,5.0,
873994,Pages from a Tennessee Journal,Francine Howard,,3.0,
510626,Fantastic Four (2018-2022) #19,Dan Slott,23.0,5.0,
187609,Heartless,Marissa Meyer,592.0,4.0,2016.0
541699,Farn's Syndrome,Leslie MacFarlane,359.0,5.0,
1858207,Wreck My Plans,Jillian Meadows,,3.89189189189189,2023.0
1814121,Blow Back (Titus Black #5),R.J. Patterson,348.0,4.27272727272727,
245732,"MacRieve (Immortals After Dark, #13)",Kresley Cole,358.0,4.43231441048035,2013.0
1520802,Texas Scandal (The Cowboys of Cider Creek #4),Barb Han,218.0,4.0,2023.0
2312912,Yerik: Bratva (Spanish Edition),Antiliados,339.0,4.66666666666667,
963573,Τομ Σόγιερ,Mark Twain,,4.0,1876.0
2044345,"O Presente Do Amor (Love Stories For Young Adults, #24)",Diane Schwemm,152.0,4.0,1997.0
2310252,Appalachian Prey (Lavender Mountain #1),Debbie Herbert,256.0,4.0,2018.0
2352903,Turn On Your Energy,Grieg de la Houssaye,77.0,2.0,
2503828,"Prey (Wolves of Winter Creek, #1)",Sarah Spade,344.0,3.55555555555556,
1161913,Yule Island,Johana Gustawsson,,3.625,2023.0
2528753,"Dream Island (Akora, #1)",Josie Litton,355.0,4.0,2002.0
1742361,Summer in the Spotlight (Prince Edward Island Shores #3),Liz    Johnson,352.0,4.42857142857143,2023.0
472866,Gangster Prayer: Relentlessly Pursuing God with Passion and Great Expectation,Autumn Miles,227.0,5.0,
2032732,Chaos Fractals and Self Organisation,Arvind Kumar,184.0,5.0,1996.0
2272497,The Archer (Random House Large Print),Paulo Coelho,160.0,3.0,2003.0
1376877,O Mistério da Aranha de Prata (Portuguese Edition),Robert Arthur,0.0,5.0,1967.0
1837316,Family Matters,Michaelann Martin,105.0,4.0,2002.0
1089067,"A Season in the Highlands (Bad Luck Brides, #3)",Jude Deveraux,544.0,4.0,2000.0
447224,When the Sky Falls (Historical Animal Stories),Phil Earle,190.0,4.63636363636364,2021.0
1500787,Nano Nature: Nature's Spectacular Hidden World,Richard          Jones,208.0,5.0,2008.0
2575098,The Westminster Alice,Saki,,4.0,1902.0
801745,The Profit Zone: How Strategic Business Design Will Lead You to Tomorrow's Profits,Adrian J. Slywotzky,352.0,4.0,1997.0
1483121,The Reverse,Agata Moore,502.0,4.2,2024.0
852799,Todo DJ Já Sambou,Claudia Assef,254.0,3.33333333333333,2003.0
2185444,"Vind jezelf, meer rust en ruimte in je leven",Suzy Greaves,223.0,3.0,
1333546,Nobody Knows,Rebecca Barber,328.0,5.0,2015.0
1921937,"Bitter & Sassy (Louis Tomlinson) (One Direction, #4)",Bel Watson,101.0,5.0,2013.0
2075929,"A Treasury of Victorian Murder Compendium II: Including: The Borden Tragedy, The Mystery of Mary Rogers, The Saga of the Bloody Benders, The Case of Madeleine Smith, The Murder of Abraham Lincoln.",Rick Geary,400.0,5.0,2015.0
1188601,Into the Gray Zone: A Neuroscientist Explores the Border Between Life and Death,Adrian Owen,305.0,4.0,2017.0
462055,The Greatest Story in Sports: Green Bay Packers 1919 - 2019 (Volume I - IV),Cliff Christl,925.0,5.0,
363825,"An Echo of Murder (William Monk Mystery, Book 23)",Perry Anne,352.0,4.0,2017.0
2594522,Sång (Emily Roy & Alexis Castells #3),Johana Gustawsson,288.0,4.5,2019.0
1535831,The Earl of Louisiana,A.J. Liebling,252.0,4.0,1970.0
2185855,Counseling Children and Adolescents (The Merrill Counseling Series),Victoria E. Kress,608.0,3.5,
2075778,Red Room: The Antisocial Network,Ed Piskor,208.0,5.0,
2313895,7 женских историй (Russian Edition),Вероника Ткачёва,119.0,4.5,
1217981,In een keurslijf geperst,Roseanna M. White,367.0,4.0,2016.0
1030577,The Atheist Manifesto: A Declaration for Personal Liberty,Christopher Hitchens,97.0,4.5,2016.0
504699,The Light of Eaglefriend (The Tale of Eaglefriend #4),C.L. Murray,302.0,4.0,
1742997,Failosophy: A Handbook For When Things Go Wrong,Elizabeth Day,148.0,4.25,
365922,"Captivated by the Alien Lord (Kahara Lords, #7)",Lindsay Blanc,38.0,2.0,
187445,This Modern Love,Will Darbyshire,224.0,3.875,2016.0
162859,"Si te rindes, pierdes",Wismichu,192.0,4.0,
748418,"Beyond the Blue Event Horizon (Heechee Saga, #2)",Frederik Pohl,336.0,4.14351851851852,1980.0
2498431,متاهة الغموض,شفاء خليفه الشكيليه,37.0,1.0,2020.0
2480442,Entirely Too Gay,Finn Manning,99.0,4.0,2017.0
331297,"Beyond the Mists of Katura (Elves, #3)",James Barclay,368.0,5.0,2013.0
423959,The Seventh Sons (Sycamore Moon #1),Domino Finn,262.0,4.0,2014.0
92765,Il cammino oscuro: La vendetta degli albi,Markus Heitz,590.0,4.0,2012.0
2333676,City in Time New York,William Hayes,144.0,5.0,2007.0
2152265,Polos opuestos (Bilogía atracción inevitable #1),Paqui Ubrí,188.0,4.0,
2215631,Inteligencia sexual Karen Uribarri,Karen Uribarri,,1.0,2017.0
1633954,"The Magic Order, Vol. 2",Mark Millar,176.0,3.5,2022.0
158713,Panthère,Brecht Evens,126.0,4.0,2014.0
984038,NOT A BOOK,Sarah Andersen,28.0,5.0,
2274641,"Tehlikeli Yemin (Rosemary Beach, #3; Too Far, #3)",Abbi Glines,266.0,2.0,2013.0
1349375,The Modern Fig Leaf: Uncovering Your True Identity,Pablo Giacopelli,258.0,5.0,2015.0
1472848,The Strategy Machine: Building Your Business One Idea at a Time,Larry Downes,256.0,5.0,2002.0
